name,nomer,address,kota,keyword,is_wa,sudah,
SATE AYAM & KAMBING KHAS MADURA,082245071823,"Jl. Raya Tlogowaru No.103, Rambaan, Randugading, Kec. Tajinan, Kabupaten Malang, Jawa Timur 65172",kabupaten malang,sate kambing,ada,
Sate kambing dan sop bu siti,,"Jl. Raya Sekarpuro No.40, Wiagan, Sekarpuro, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,sate kambing,,
Sate Ayam dan Kambing Cak Sa'i,,"3J26+MRJ, Jl. Watugong, Ketawanggede, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145",kabupaten malang,sate kambing,,
Sate Kambing & Kelinci,,"Taman Rekreasi Sengkaling, Jl. Raya Sengkaling, Sengkaling, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151",kabupaten malang,sate kambing,,
Sate kambing TOZ,,"Blok 76, Druju, Kec. Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur 65176",kabupaten malang,sate kambing,,
SATE BUM MADURA,08199939992,"Jl. Raya Ketangi Tegalgondo No.45, RT.27 Rw07, Ketani, Tegalgondo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,sate kambing,tidak,
Sate Paino Malang - Randuagung,081346878887,"Jl. Raya Randuagung No.62-64, Karangkunci, Randuangung, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,sate kambing,ada,
Sate Ayam & Kambing Pak Mansyur,,"Jl. Rogonoto No.39, Losari, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,sate kambing,,
Sate ayam dan kambing pak mail,081284614707,"2HCR+QP2, Krajan, Pandanlandung, Kec. Wagir, Kabupaten Malang, Jawa Timur 65158",kabupaten malang,sate kambing,tidak,
Sate ayam kambing madura cak war,,"Jl. Kertanegara No.148, Candirenggo, Pagentan, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,sate kambing,,
Sate Ayam & Sate Kambing,,"3H9W+QMQ, Jl. Tirto Rahayu, Dusun Bend., Landungsari, Kec. Dau, Kabupaten Malang, Jawa Timur 65151",kabupaten malang,sate kambing,,
Sate ayam dan kambing 28,,"Jl. Raya Sengkaling No.86, Jetis, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151",kabupaten malang,sate kambing,,
Warung Sate Kambing-ayam Gule P. Asnan,,"5F3F+J7X, Jl. Brigjend Abd Manan Wijaya, Gesingan, Pujon Lor, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391",kabupaten malang,sate kambing,,
Sate ayam Kambing Madura P. Arifin,081331336004,"Jl. Raya Sengkaling No.221, Sengkaling, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151",kabupaten malang,sate kambing,tidak,
Sate Ayam & Kambing Pak Mukti,,"Jl. Panglima Sudirman No.103, Lawang, Kec. Lawang, Kabupaten Malang, Jawa Timur 65211",kabupaten malang,sate kambing,,
Sate Ayam kambing Madura Cak Ahmad,085939332127,"Jl. Sidomakmur No.67, Sengkaling, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151",kabupaten malang,sate kambing,tidak,
"Sate Ayam Sate Kambing ""Gule""",,"Codo Utara, Codo, Kec. Wajak, Kabupaten Malang, Jawa Timur",kabupaten malang,sate kambing,,
Sate Ayam/Kambing Bang Kadir,087754530299,"Jl. A. Yani No.113, Turen, Kec. Turen, Kabupaten Malang, Jawa Timur 65175",kabupaten malang,sate kambing,ada,
Sate bang ali,,"2JJ2+HMG, Japan karang widoro day malang jawa timur, Sumberjo, Kalisongo, Kec. Dau, Kabupaten Malang, Jawa Timur 65151",kabupaten malang,sate kambing,,
Sate ayam dan kambing,,"QHCX+8FQ, Wonokerto Krajan, Wonokerto, Kec. Bantur, Kabupaten Malang, Jawa Timur 65179",kabupaten malang,sate kambing,,
Jual Sate Ayam & Kambing,,"Jl. Raya Sekarpuro No.107, Gempol, Sekarpuro, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,sate kambing,,
Cabang Pak Dul Wates Sate Ayam Kambing Madura,,"Jl. Raya Tulus Ayu No.173, Krajan, Tulusbesar, Kec. Tumpang, Kabupaten Malang, Jawa Timur 65156",kabupaten malang,sate kambing,,
Sate Ayam Kambing Pak Fauzi,085103550031,"3JR9+3VV, X Jl. Pertamanan, Wringin Anom, Kepuharjo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,sate kambing,ada,
Warung Sate dan Gule Kambing AL-MARGANI (Sate Klaseman),,"Jl. Raya Candi II No.6-14, Karangbesuki, Kec. Sukun, Kota Malang, Jawa Timur 65146",kabupaten malang,sate kambing,,
Sate Ayam & Kambing Madura,,"Jl. Karya Wiguna-Tegalgondo Karangploso No.50, Tunggulwulung, Kec. Lowokwaru, Kota Malang, Jawa Timur 65143",kabupaten malang,sate kambing,,
Sate ayam dan kambing,,"Jl. Hayam Wuruk, Krajan, Gondanglegi Wetan, Kec. Gondanglegi, Kabupaten Malang, Jawa Timur 65174",kabupaten malang,sate kambing,,
Sate Madura Edi Ayam Dan Kambing,,"4MRQ+56J, Krajan, Bedali, Kec. Lawang, Kabupaten Malang, Jawa Timur 65215",kabupaten malang,sate kambing,,
Warung Sate Kambing Rachmad,,"Jl. Besar Ijen No.70-60, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119",kabupaten malang,sate kambing,,
Depot Sate Kambing Pak Di,081230035400,"Jl. Semeru Sel. No.04, Dampit Wetan, Dampit, Kec. Dampit, Kabupaten Malang, Jawa Timur 65181",kabupaten malang,sate kambing,ada,
WARUNG HIKMAH SATE AYAM DAN KAMBING,,"5MCW+5HV, Jl. Panglima Sudirman, Lawang, Kec. Lawang, Kabupaten Malang, Jawa Timur 65211",kabupaten malang,sate kambing,,
Sate Ayam Kambing Pak' Ri Madura,085731630418,"Jl. Wukir No.2, Temas, Kec. Batu, Kabupaten Malang, Jawa Timur 65315",kabupaten malang,sate kambing,ada,
Depot Sate Gule Sederhana,,"Jl. DR. Cipto No.48, Sengkkrajan, Bedali, Kec. Lawang, Kabupaten Malang, Jawa Timur 65215",kabupaten malang,sate kambing,,
"Warung Sate Dan Gule Pak ""Duki""",081333500997,"Jl. Raya Karangpandan, Karangpandan, Pakisaji, Kec. Pakisaji, Kabupaten Malang, Jawa Timur 65162",kabupaten malang,sate kambing,ada,
Sate Kambing & Ayam Pak Bo,081217605873,"Jalan Amadanom RT08 RW03, Dampit, Amadanom Barat, Amadanom, Kec. Dampit, Kabupaten Malang, Jawa Timur 65181",kabupaten malang,sate kambing,tidak,
Depot Sate Kambing Dan Gule ELIAS,,"Jl. Arif Margono No.28a, Kasin, Kec. Klojen, Kota Malang, Jawa Timur 65117",kabupaten malang,sate kambing,,
Sate & Gule Kambing,,"Jl. Hamid Rusdi No.10, Bunulrejo, Kec. Blimbing, Kota Malang, Jawa Timur 65126",kabupaten malang,sate kambing,,
Sate Gule Kambing,,"Beji, Kec. Junrejo, Kota Batu, Jawa Timur",kabupaten malang,sate kambing,,
Sate Pak Kacong,,"Blok 10G No, Jl. Kapi Sraba Raya No.14, Keduyo, Mangliawan, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,sate kambing,,
Sate Barokah (Ayam dan Kambing),,"Jl. Ikan Piranha Atas No.NO, Tunjungsekar, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142",kabupaten malang,sate kambing,,
Depot Sate 88 Bu nardi,085100676497,"Jalan Panglima Sudirman, Pasar Semi Modern Karangploso Kav.1, Karangploso, Girimoyo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,sate kambing,tidak,
P. Don Sate & Gule tangkilsari,081333413753,"Jl. Raya Tangkilsari RT 17 RW 4 Tangkilsari Tajinan, Kertowinangun, Tangkilsari, Kec. Tajinan, Kabupaten Malang, Jawa Timur 65172",kabupaten malang,sate kambing,tidak,
Sate Ayam Cak Hari Khas Madura,085790904430,"Jl. Panglima Sudirman No.142, Turen, Kec. Turen, Kabupaten Malang, Jawa Timur 65175",kabupaten malang,sate kambing,ada,
Sate Mama ( Madura - Malang ),087759706211,"Jl. Rogonoto No.66, Losari, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,sate kambing,tidak,
Sate Kambing dan Ayam,,"Jl. Kolonel Sugiono 5 No.8, Mergosono, Kec. Kedungkandang, Kota Malang, Jawa Timur 65134",kabupaten malang,sate kambing,,
Sate Madura,,"Jl. Raya Karanglo No.47, Karanglo, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,sate kambing,,
Warung Sate Pak Udin,,"VH46+JXW, Cepokomulyo, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,sate kambing,,
Spesialis Sate Gule Warung Nikmat 2,082231877081,"5MCQ+394, Krajan, Ketindan, Kec. Lawang, Kabupaten Malang, Jawa Timur 65214",kabupaten malang,sate kambing,ada,
Sate arudam jaelani,083834988380,"01, Jl. Raya Kertanegara No.61, Ngambon, Girimoyo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,sate kambing,ada,
Sate Kambing dan Sate Ayam,,"Jl. Batu Permata No.14, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,sate kambing,,
Warung Sate Bu Trubus,03419727473,"3P3X+9FJ, Jl. Raya Kemantren, Putuk Rejo, Kemantren, Kec. Jabung, Kabupaten Malang, Jawa Timur 65155",kabupaten malang,sate kambing,,
Sate Ayam dan Kambing,,"Jl. Puncak Mandala, Pisang Candi, Kec. Sukun, Kota Malang, Jawa Timur 65146",kabupaten malang,sate kambing,,
Warung Sate Potreh Koneng,,"WHHW+WM2, Jatirejo, Pakisaji, Kec. Pakisaji, Kabupaten Malang, Jawa Timur 65162",kabupaten malang,sate kambing,,
Warung Sate-Kambing Abah Acil,,"3J44+C3C, Jalan Tlogomas, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,sate kambing,,
Sate Pak Nur Cholil,,"Jl. Teratai No.26, Cokoleo, Cepokomulyo, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,sate kambing,,
Sate Ayam Kambing Madura Rinto,085745255558,"5F4C+C7G, Jl. Brigjend Abd Manan Wijaya, Maron, Pujon Lor, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391",kabupaten malang,sate kambing,ada,
Sate Kambing Pak Saji,085608357391,"Jalan Raya Kasembon, Rt.02/Rw.01 Kasembon, Sepudak, Kasembon, Kec. Kasembon, Kabupaten Malang, Jawa Timur 65393",kabupaten malang,sate kambing,ada,
Sate Ayam Kambing - Bang Tohir,,"Jl. MT. Haryono No.27c, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145",kabupaten malang,sate kambing,,
WN Sate Gule Bu Sum,085232547470,"Jalan, Mulyoarjo, Gedog Wetan, Kec. Turen, Kabupaten Malang, Jawa Timur 65175",kabupaten malang,sate kambing,ada,
Sate Dan Gule Kambing Bang Fais,,"2JCP+FVC, Jl. Trunojoyo, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65111",kabupaten malang,sate kambing,,
Sate Kambing,,"Jl. Veteran No.25, Bugul Lor, Kec. Bugul Kidul, Kota Pasuruan, Jawa Timur 67129",pasuruan,sate kambing,,
Warung Sate - Gule Kambing Muda,,"Jl. Untung Suropati No.1, Kebonagung, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67111",pasuruan,sate kambing,,
Rumah Makan Sate Kambing & Gule,,"8VGQ+GJ6, Jl. Raya Sambisirah, Pandean, Pleret, Kec. Pohjentrek, Pasuruan, Jawa Timur 67171",pasuruan,sate kambing,,
"Sate Ayam & Kambing, Cak Mat",,"Jl. Sulawesi No.48, Trajeng, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67132",pasuruan,sate kambing,,
"Sate Ayam & Kambing, H. Karim Kumala",,"Jl. Sulawesi No.39, Trajeng, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67132",pasuruan,sate kambing,,
Togog Sate,0343415041,"9W47+42F, Jl. Veteran, Pekuncen, Kec. Bugul Kidul, Kota Pasuruan, Jawa Timur 67126",pasuruan,sate kambing,,
Sate komo,,"9W55+CJ5, Bangilan, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,sate kambing,,
Warung Sate,,"8WXC+JFV, Jl. Bugul Kidul, Tapaan, Kec. Bugul Kidul, Kota Pasuruan, Jawa Timur 67129",pasuruan,sate kambing,,
RM SATE P.H.KARIM & WARKOP,081937016000,"Jl. Pahlawan stadion untung suropati No.16, Pekuncen, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67126",pasuruan,sate kambing,tidak,
"Sate Ayam Ponorogo Asli ""Pak Untung""",082257303372,"Jl. Kyai Sepuh No.98, Gentong, Kec. Gadingrejo, Pasuruan (Kota, Jawa Timur 67134",pasuruan,sate kambing,ada,
Sate biru klenteng,,"Jl. Lombok No.11-31, Trajeng, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67132",pasuruan,sate kambing,,
Depot Sate Ayam Ponorogo,,"9W47+42F, Jl. Veteran, Pekuncen, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67126",pasuruan,sate kambing,,
WARUNG SATE KOMO BU JALIYAH,082257694687,"8VQW+42H, Jl. Panglima Sudirman, Kebonagung, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67111",pasuruan,sate kambing,ada,
Warung Sate Ayam Barokah,085707876015,"Jalan Insinyur Juanda RT 1 RW 1, Blandongan, Bugulkidul, Blandongan, Kec. Bugul Kidul, Kota Pasuruan, Jawa Timur 67128",pasuruan,sate kambing,tidak,
Warung Nasi Gulai & Sate Kambing Abah Solikhin,,"Jalan Raya Bendungan RT.03 RW.03, Kraton, Muneng, Bendungan, Kec. Kraton, Pasuruan, Jawa Timur 67154",pasuruan,sate kambing,,
Warung Sate,,"8VXM+RQH, Bukir, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67138",pasuruan,sate kambing,,
Warung Makan Sate,,"9W65+3F2, Jl. Belitung, Bangilan, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,sate kambing,,
Rawon Sakinah,0343421444,"Bangilan, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,sate kambing,,
Warung Sate Kambing,,"8V6P+VGH, Jl. Raya Warungdowo Timur, Wr. Dowo Utara, Wr. Dowo, Kec. Pohjentrek, Pasuruan, Jawa Timur 67171",pasuruan,sate kambing,,
Depot Sate Kambing Mbak Novi,,"Jalan Kh.Wachid Hasyim, Pasar Mall Poncol Lantai Bawah Blok D.007 ,Kebonsari Panggungrejo, Kebonsari, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67131",pasuruan,sate kambing,,
Sate Bang Hamid,,"Jl. Raya Sidogiri - Warungdowo No.17, Plinggisan, Kec. Kraton, Pasuruan, Jawa Timur 67151",pasuruan,sate kambing,,
RM Nikmat Rasa 2,03434741043,"Jl. Veteran No.112, Bugul Lor, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67129",pasuruan,sate kambing,,
SATE AYAM KAMBING CAK SYARIF KEJAYAN,087873259202,"8V2G+VVG, Sladi Kemasan, Sladi, Kec. Kejayan, Pasuruan, Jawa Timur 67172",pasuruan,sate kambing,ada,
RM Sate Kambing Dulkapi,082330774455,"Jl. Rama Mangun No. 8, Manding, Rowo Gempol, Lekok, Manding, Rowo Gempol, Pasuraun, Pasuruan, Jawa Timur 67186",pasuruan,sate kambing,ada,
Warung Sate bang saleh ( malang ),081911920585,"Jl. Raya Winongan Lor No.16, Serambi, Winongan Lor, Kec. Winongan, Pasuruan, Jawa Timur 67182",pasuruan,sate kambing,ada,
Rawon Saminah Pasar Besar,081333144345,"Jl. Soekarno Hatta No.36, Mayangan, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,sate kambing,ada,
CABANG WARUNG SATE.. P.RASAT,085655512795,"7WHH+MH5, Jalan Raya, Tenggilis, Tenggilis Rejo, Gondang Wetan, Pasuruan Regency, East Java 67174",pasuruan,sate kambing,ada,
Warung Sate Sidogiri,082333788887,"Jl.Raya Sidogiri Rt.07 Rw.07, Kraton, Sidogiri, Kec. Kraton, Pasuruan, Jawa Timur 67151",pasuruan,sate kambing,ada,
"warung sate & gule ""H. SOFEYAH""",,"No Jl. Raya Ngopak No.33, Ngopak, Arjosari, Kec. Grati, Pasuruan, Jawa Timur 67184",pasuruan,sate kambing,,
Sate Gule Putra Barokah,087775046660,"8R2R+6FX, Jl. Raya Kejayan, RT.01/RW.01, Krajan, Pukul, Kec. Kraton, Pasuruan, Jawa Timur 67172",pasuruan,sate kambing,tidak,
Warung Sate Ayam dan Kambing,,"Jl. Apel No.5, Pandean, Kidul Dalem, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,sate kambing,,
Sate Ayam Pak Gendut,,"Jalan Raya Ngopak No 8 pasuruan, Ngopak, Arjosari, Kec. Rejoso, Pasuruan, Jawa Timur 67181",pasuruan,sate kambing,,
"Warung Gule & Sate Kambing ""Mbak Hun""",,"Jalan Indrokilo Rt.04 Rw.04 Tanjungsari Tanjungarum, Tanjungsari, Sukorejo, Tanjungsari, Pasuruan, Jawa Timur 67161",pasuruan,sate kambing,,
SATE PAUS (sate ayam & kambing),,"Jl. Ikan paus No.325, Bendo Mungal, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,sate kambing,,
Sate ayam kambing,081918555311,"Jl. Lumba-Lumba No.616-618, Sukomangu, Bendo Mungal, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,sate kambing,tidak,
Warung Sate Kambing Bang Ahmad,,"Jalan Raya Sidogiri,Desa Plinggisan Rt 02 Rw 04, Kraton, Sawah, Plinggisan, Kec. Kraton, Pasuruan, Jawa Timur 67171",pasuruan,sate kambing,,
Warung Sate Kambing Barokah,,"Pasar Wonorejo Blok B No. 3, Jl. Raya Wonorejo, Pakijangan, Wonorejo, Madurejo, Wonorejo, Kec. Wonorejo, Pasuruan, Jawa Timur 67173",pasuruan,sate kambing,,
Sate Madura Ayam & Kambing,,"4G9H+5R7, Jl. Patimura Gg. 1, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,sate kambing,,
Sate Ayam Kambing Kelinci,,"Jl. Sudiro No.40, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65134",kota batu,sate kambing,,
"Warung Sate Ayam, Kambing, Kelinci",,"Jl. Suropati No.118, Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,sate kambing,,
Sate Kelinci Kambing Ayam,,"4GCF+C5X, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,,
Warung Malik Sate Ayam Kambing Kelinci & Gule,,"4G3M+WC8JalanOro, Oro-Oro Ombo, Kec. Batu, Kota Batu, Jawa Timur 65316",kota batu,sate kambing,,
Sate Keliling Batu Cak Basid,087852337662,"4G4V+47H, Unnamed Road, Oro-Oro Ombo, Kec. Batu, Kota Batu, Jawa Timur 65316",kota batu,sate kambing,tidak,
warung sate cucu bang marie,,"Jl. WR. Supratman No.30, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,,
Sate madura pak badri,082140582309,"Jl. Trunojoyo No.56, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",kota batu,sate kambing,ada,
Sate Mbah Selor MADURA,082333313579,"Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,sate kambing,tidak,
Warung Sate Bangil - Kota Batu,,"4H42+FHP, Jl. Raya Beji, Beji, Kec. Junrejo, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,,
Sate Mbak Susi,,"4GH8+XGM, Jl. Ridwan, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,sate kambing,,
Putra Madura Sate,082245106116,"Jl. Gondorejo No.77, Temas, Kec. Batu, Kota Batu, Jawa Timur 65316",kota batu,sate kambing,ada,
Sate Madura Bang Raden,085257037023,"Food Court BNS no, Jl. Raya Oro-Oro Ombo No.1, Oro-Oro Ombo, Kec. Batu, Kota Batu, Jawa Timur 65316",kota batu,sate kambing,ada,
Warung Sate Kelinci Bu Lillah,083834617653,"4GGF+H9C, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,sate kambing,ada,
Sate madura 87 tmp,087784078947,"Gg. 3 No.58, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,sate kambing,ada,
Sate Kelinci Bu Siti,,"Jl. Kartini No.1, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,,
Ojo Dumeh Sate,081235759755,"4G5V+4GG, Jl. Gondorejo, Oro-Oro Ombo, Kec. Batu, Kota Batu, Jawa Timur 65316",kota batu,sate kambing,tidak,
Warung Sate Kelinci P.Atim,085649897787,"4GJ5+9V4, Unnamed Road, Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,sate kambing,ada,
Sate TAICHAN dapur khilaf,087777115045,"Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,sate kambing,ada,
Sate ayam bang jiedor,,"Jl. Ir. Soekarno No.138, Beji, Kec. Junrejo, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,,
Sate Kelinci Depot Jowo Dipo,082230648083,"Jl. Arumdalu No.30A, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",kota batu,sate kambing,tidak,
"Warung Sate Kelinci, Songgoriti Batu",0895637231177,"Jl. Arumdalu No.2, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",kota batu,sate kambing,ada,
Sate Kelinci Dan Rica-rica Kalkun,,"Jl. Raya Beji No.39, Beji, Kec. Junrejo, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,,
Sate Punten,081333287248,"Wisata Payung, Jl. Brigadir Jenderal Moh. Manan No.23, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",kota batu,sate kambing,ada,
Warung Sate Lesti Gunadi,082334327044,"4GMC+HFG, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,sate kambing,ada,
Sate MADURA ayam kambing kelinci,,"3HV9+WVV, Jl. Ir. Soekarno, Mojorejo, Kec. Junrejo, Kota Batu, Jawa Timur 65322",kota batu,sate kambing,,
Sate Tahu Barokah Nadia,085655832001,"4GJ7+37M, Jl. Samadi Gg. 3, Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,sate kambing,ada,
Sate Kambing CakBro,082244666804,"Jl. Drs. Moh. Hatta, Pendem, Kec. Junrejo, Kota Batu, Jawa Timur 65324",kota batu,sate kambing,ada,
Rumah sate bang seneri,082139102553,"Jl. Cemara Kipas No.140, Sidomulyo, Kec. Batu, Kota Batu, Jawa Timur 65317",kota batu,sate kambing,tidak,
Warung Pak Yasin (Sate Ayam & Bebek Bakar Serta Goreng ),081232776078,"Jl. Sarimun No.2, Beji, Kec. Junrejo, Kota Batu, Jawa Timur 65315",kota batu,sate kambing,tidak,
Hotplate Sate Ayam,0341559642,"3HW6+VVH, Jl. Raya Mojorejo, Mojorejo, Kec. Junrejo, Kota Batu, Jawa Timur 65322",kota batu,sate kambing,,
Warung Bedua,081555799942,"Jl. WR. Supratman No.39A, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,tidak,
Sumber Rejeki,082257056677,"4GM6+H6F, Jl. Indragiri, Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65318",kota batu,sate kambing,ada,
Sate Ayam Dzabim,083831347151,"Mojorejo, Kec. Junrejo, Kota Batu, Jawa Timur 65322",kota batu,sate kambing,ada,
Depot Jowodipo,,"Jl. Raya Songgoriti No.65a, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",kota batu,sate kambing,,
Sate Pak Banjir Madura,081654977087,"4GFH+55V, Jl. Agus Salim, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,ada,
Kuliner Roso Artomoro,,"Jl. Sudiro No.2, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,,
Nasi Bakar Mang Yoyok,082335153101,"Jl. Aji Mustofa No.30, Torongrejo, Kec. Junrejo, Kota Batu, Jawa Timur 65325",kota batu,sate kambing,ada,
Warung Sate Ngandat Cabang Bangsal Sari Mbak Ana,,"3HX5+CR9, Jl. Ir. Soekarno, Mojorejo, Kec. Junrejo, Kota Batu, Jawa Timur 65326",kota batu,sate kambing,,
Soto Kriuk & Sate Kelapa Kedai Evan's,081252558797,"Pujasera Wr. Supratman, Jalan Wr. Supratman No. 27, Sisir, Kec. Batu, Kota Batu, Jawa Timur 83511",kota batu,sate kambing,tidak,
Soto Kambing P Sukir,,"Jl. Tegalgondo No.75, Pendem, Kec. Junrejo, Kota Batu, Jawa Timur 65324",kota batu,sate kambing,,
SOTO KAMBING,,"4GJJ+3QV, Jl.ters wilis, Sisir, Kec. Batu, Kota Batu, Jawa Timur",kota batu,sate kambing,,
Stand Sate,,"Food Court Dino Park Stand No.1, Jl. Ir. Soekarno, Beji, Kec. Junrejo, Kota Batu, Jawa Timur 65236",kota batu,sate kambing,,
Mardi Sate,082131941786,"5G5M+9GP, Bulukerto, Kec. Bumiaji, Kota Batu, Jawa Timur 65334",kota batu,sate kambing,ada,
Kuliner malam,,"Jl. Gajah Mada No.47, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,sate kambing,,
Warung Wisata,,"Jl. Trunojoyo No.23, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",kota batu,sate kambing,,
Khas Jawa 1985,0341591024,"Jl. Diponegoro No.69, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,,
Sate kambing Bang Amak,081234037036,"Jl. Diponegoro No.161 E, RT.02/RW.03, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,ada,
Sate Ayam Sate Kambing Khas Madura,081805011411,"4GHG+398, Jl. Sudiro, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,sate kambing,ada,
Warung Surabaya Kang Sharif,083110033143,"Pasar Batu, Jl. Dewi Sartika Blok 3, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,sate kambing,tidak,
Sate ayam dan kambing,,"Ruha malang anggun sejahtera, Krajan Timur, Sumber Porong, Kec. Lawang, Kabupaten Malang, Jawa Timur",kabupaten malang,masakan kambing,,
Sate kambing dan sop bu siti,,"Jl. Raya Sekarpuro No.40, Wiagan, Sekarpuro, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,masakan kambing,,
Soto kambing,,"Jl. Raya Krebet No.39, Krebet, Kec. Bululawang, Kabupaten Malang, Jawa Timur 65171",kabupaten malang,masakan kambing,,
Soto Kambing Saben Ketangi,,"Dusun Ketangi, RT. 39 / RW. 08, Tegalgondo, Karangploso, Ketani, Tegalgondo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65143",kabupaten malang,masakan kambing,,
Kikil Sapi & Krengsengan Kambing Lawang Jaya,081231495554,"Krajan Utara, Sumber Porong, Kec. Lawang, Kabupaten Malang, Jawa Timur 65216",kabupaten malang,masakan kambing,ada,
Sate Ayam Kambing Gule,,"Jl. Raya Sukoraharjo No.474, Legok, Sukoharjo, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,masakan kambing,,
